M/Z,Intensity
98.239597,5.8688303
98.448693,5.8688303
98.65801,5.8823529
98.86755,5.8823529
99.077312,5.8823529
99.287297,5.8688303
99.497503,5.8688303
99.707932,5.8688303
99.918584,5.8688303
100.12946,5.8823529
100.34055,5.8823529
100.55187,5.8823529
100.76341,5.8823529
100.97517,5.8823529
101.18716,5.8823529
101.39937,5.8823529
101.6118,5.8823529
101.82445,5.8688303
102.03732,5.8553076
102.25042,5.8553076
102.46374,5.8688303
102.67728,5.8688303
102.89104,5.8553076
103.10503,5.8823529
103.31923,5.8823529
103.53366,5.8823529
103.74832,5.8823529
103.96319,5.8688303
104.17829,5.8688303
104.39361,5.8688303
104.60915,5.8823538
104.82491,6.085191
105.0409,5.936444
105.25711,5.8958756
105.47354,5.8823529
105.69019,5.8688303
105.90707,5.8688303
106.12416,5.8553076
106.34148,5.8553076
106.55903,5.8688303
106.77679,5.8823529
106.99478,5.8823529
107.21299,5.8823529
107.43142,5.8823529
107.65007,5.8688303
107.86895,5.8823529
108.08805,5.8823529
108.30737,5.8688303
108.52691,5.8688303
108.74667,5.8688303
108.96666,5.8688303
109.18687,5.8553081
109.4073,5.9499654
109.62796,5.8958756
109.84883,5.8688303
110.06993,5.8688303
110.29125,5.8688303
110.5128,5.8688303
110.73456,5.8688303
110.95655,5.8553076
111.17876,5.8553076
111.40119,5.8688303
111.62385,5.8823529
111.84672,5.882355
112.06982,6.2204155
112.29314,5.9634897
112.51669,5.8688307
112.74045,5.8553076
112.96444,5.8553076
113.18865,5.8688303
113.41309,5.8823529
113.63774,5.8823529
113.86262,5.8823529
114.08772,5.8823529
114.31304,5.8553076
114.53858,5.841785
114.76435,5.8553076
114.99034,5.8823529
115.21655,5.8823529
115.44298,5.8823529
115.66964,5.8823529
115.89652,5.8688303
116.12362,5.8688303
116.35094,5.8553081
116.57849,5.8823525
116.80625,5.8553085
117.03424,5.9634876
117.26246,5.8823534
117.49089,5.8688303
117.71955,5.8688303
117.94842,5.8688303
118.17753,5.8688303
118.40685,5.8823529
118.63639,5.8688303
118.86616,5.8688303
119.09615,5.8823529
119.32636,5.8823529
119.5568,5.8823529
119.78746,5.8823529
120.01833,5.8823529
120.24944,5.8823529
120.48076,5.8823529
120.71231,5.8823529
120.94407,5.8823529
121.17607,5.8823529
121.40828,5.8688307
121.64071,5.9229209
121.87337,5.9770103
122.10625,5.8823538
122.33935,5.8823534
122.57268,5.9229201
122.80622,5.8688324
123.03999,6.0581445
123.27398,5.8958768
123.5082,5.8823529
123.74263,5.8688307
123.97729,5.8823529
124.21217,5.8823525
124.44727,5.8553081
124.6826,5.8688303
124.91815,5.8688303
125.15392,5.8688303
125.38991,5.8688303
125.62612,5.8553076
125.86256,5.8553081
126.09922,5.8823525
126.3361,5.8823529
126.5732,5.8823529
126.81053,5.8823529
127.04807,5.8823529
127.28584,5.8823529
127.52384,5.8823529
127.76205,5.8823529
128.00049,5.8688307
128.23915,5.8823529
128.47803,5.8823529
128.71713,5.8823529
128.95646,5.8823529
129.19601,5.8823529
129.43578,5.8823529
129.67577,5.8823529
129.91598,5.8823529
130.15642,5.8823529
130.39708,5.8823529
130.63796,5.8823529
130.87907,5.8688303
131.12039,5.8688303
131.36194,5.8688303
131.60371,5.8688303
131.84571,5.8688303
132.08792,5.8688303
132.33036,5.8688303
132.57302,5.8553081
132.81591,5.8688303
133.05901,5.8823529
133.30234,5.8823529
133.54589,5.8823529
133.78966,5.8823529
134.03365,5.8823529
134.27787,5.8823542
134.52231,5.9905329
134.76697,5.9634884
135.01185,5.8823546
135.25696,5.9634872
135.50228,5.8823538
135.74783,5.8823529
135.99361,5.8823529
136.2396,5.8823529
136.48582,5.8823529
136.73226,5.8823529
136.97892,5.8823529
137.2258,5.8823529
137.47291,5.8823529
137.72024,5.8823529
137.96779,5.8823529
138.21556,5.88236
138.46356,6.531427
138.71177,6.0040613
138.96021,5.8958777
139.20887,5.9770098
139.45776,5.8958764
139.70687,5.8823529
139.95619,5.8823529
140.20575,5.8823529
140.45552,5.8688303
140.70551,5.8688303
140.95573,5.8688315
141.20617,5.9634864
141.45684,5.8553089
141.70772,5.8553076
141.95883,5.8553076
142.21016,5.841785
142.46171,5.8417854
142.71348,5.8823521
142.96548,5.8688311
143.2177,5.9093987
143.47014,5.9770094
143.7228,5.8688319
143.97569,5.8823529
144.22879,5.8823525
144.48212,5.8553081
144.73568,5.8688303
144.98945,5.8823529
145.24345,5.8823529
145.49767,5.8823529
145.75211,5.8823529
146.00677,5.8823529
146.26166,5.8823529
146.51677,5.8688303
146.7721,5.8553081
147.02765,5.8688299
147.28343,5.8553081
147.53942,5.8688303
147.79564,5.8688303
148.05208,5.8688303
148.30875,5.8553081
148.56564,5.8688315
148.82274,5.9634868
149.08008,5.8958855
149.33763,6.5449471
149.5954,6.0716746
149.8534,5.9094003
150.11162,5.8823534
150.37006,5.8823529
150.62873,5.8823525
150.88762,5.8553081
151.14673,5.8553076
151.40606,5.8417858
151.66561,5.8823521
151.92539,5.8688307
152.18539,5.8823542
152.44561,5.9905308
152.70605,5.8823542
152.96672,5.8688307
153.2276,5.8823529
153.48871,5.8823529
153.75005,5.8688303
154.0116,5.8553081
154.27338,5.8553081
154.53538,5.8688299
154.7976,5.868834
155.06004,6.0987092
155.32271,5.9364456
155.5856,5.9093995
155.84871,5.9634893
156.11204,6.0310996
156.37559,5.9364444
156.63937,5.8823542
156.90337,5.9093974
157.16759,5.8823534
157.43204,5.8688303
157.6967,5.8553085
157.96159,5.8823525
158.2267,5.8823529
158.49204,5.8823529
158.75759,5.8823529
159.02337,5.8823525
159.28937,5.8688299
159.55559,5.8417854
159.82204,5.8417854
160.08871,5.8553081
160.35559,5.8823521
160.62271,5.8688307
160.89004,5.8688299
161.1576,5.8553081
161.42538,5.8688303
161.69338,5.8823525
161.9616,5.8823529
162.23004,5.8823529
162.49871,5.8823529
162.7676,5.8823529
163.03671,5.8823525
163.30605,5.8688307
163.57561,5.8823525
163.84538,5.8823529
164.11539,5.8823529
164.38561,5.8823529
164.65606,5.8823529
164.92672,5.8823529
165.19761,5.8823529
165.46873,5.8823529
165.74006,5.8823529
166.01162,5.8823529
