M/Z,Intensity
102.46374,5.8823529
102.67728,5.8823529
102.89104,5.8653026
103.10503,5.8823529
103.31923,5.8823529
103.53366,5.8823529
103.74832,5.8653026
103.96319,5.8653026
104.17829,5.8653026
104.39361,5.8823529
104.60915,5.8823529
104.82491,5.8653026
105.0409,5.8653026
105.25711,5.8482523
105.47354,5.831202
105.69019,5.8653026
105.90707,5.8823529
106.12416,5.8823529
106.34148,5.8823529
106.55903,5.8994027
106.77679,5.8482523
106.99478,5.8141517
107.21299,5.8141517
107.43142,5.831202
107.65007,5.8823524
107.86895,5.8823529
108.08805,5.8823535
108.30737,5.9676034
108.52691,5.8653032
108.74667,5.8653026
108.96666,5.8653026
109.18687,5.8653026
109.4073,5.8823529
109.62796,5.8823529
109.84883,5.8823529
110.06993,5.8823529
110.29125,5.8653026
110.5128,5.8482523
110.73456,5.8482523
110.95655,5.8823524
111.17876,5.8653026
111.40119,5.8653026
111.62385,5.8653026
111.84672,5.8823529
112.06982,5.8653026
112.29314,5.8653026
112.51669,5.8482523
112.74045,5.8482523
112.96444,5.8653026
113.18865,5.8653026
113.41309,5.8823529
113.63774,5.8653026
113.86262,5.8823529
114.08772,5.8823529
114.31304,5.8653026
114.53858,5.8823529
114.76435,5.8823529
114.99034,5.8823529
115.21655,5.8653026
115.44298,5.8823529
115.66964,5.8823529
115.89652,5.8823529
116.12362,5.8823524
116.35094,5.8312026
116.57849,5.8653026
116.80625,5.8653026
117.03424,5.8653026
117.26246,5.8823529
117.49089,5.8823529
117.71955,5.8823529
117.94842,5.8823529
118.17753,5.8823545
118.40685,6.121054
118.63639,5.9335049
118.86616,5.8994032
119.09615,5.8653026
119.32636,5.8312026
119.5568,5.8482523
119.78746,5.8653026
120.01833,5.8653026
120.24944,5.8823529
120.48076,5.8823529
120.71231,5.8823529
120.94407,5.8653026
121.17607,5.831202
121.40828,5.8141517
121.64071,5.831202
121.87337,5.8653021
122.10625,5.8653026
122.33935,5.8653026
122.57268,5.8823529
122.80622,5.8823529
123.03999,5.8823529
123.27398,5.8823529
123.5082,5.8823529
123.74263,5.8994027
123.97729,5.8482529
124.21217,5.8482529
124.44727,5.8823524
124.6826,5.8653026
124.91815,5.8482523
125.15392,5.8482529
125.38991,5.8823524
125.62612,5.8823529
125.86256,5.8823529
126.09922,5.8823529
126.3361,5.8823529
126.5732,5.8823529
126.81053,5.8823529
127.04807,5.8823529
127.28584,5.8823529
127.52384,5.8653073
127.76205,6.393853
128.00049,5.9164577
128.23915,5.8994038
128.47803,5.9676034
128.71713,5.8994038
128.95646,5.8823529
129.19601,5.8653026
129.43578,5.8653026
129.67577,5.8653026
129.91598,5.8823524
130.15642,5.8653026
130.39708,5.8653026
130.63796,5.8482523
130.87907,5.8482523
131.12039,5.8312026
131.36194,5.8653021
131.60371,5.8653032
131.84571,5.9335028
132.08792,5.8994032
132.33036,5.8823529
132.57302,5.8823529
132.81591,5.8653026
133.05901,5.8482529
133.30234,5.8823524
133.54589,5.8823529
133.78966,5.8823529
134.03365,5.8823529
134.27787,5.8823529
134.52231,5.8823529
134.76697,5.8823529
135.01185,5.8823529
135.25696,5.8823529
135.50228,5.8653026
135.74783,5.8653026
135.99361,5.8653026
136.2396,5.8823529
136.48582,5.8823529
136.73226,5.8823529
136.97892,5.8823529
137.2258,5.8823529
137.47291,5.8823529
137.72024,5.8823535
137.96779,5.9335023
138.21556,5.8653037
138.46356,5.8823529
138.71177,5.8823529
138.96021,5.8823529
139.20887,5.8823529
139.45776,5.8823529
139.70687,5.8823529
139.95619,5.8823529
140.20575,5.8823529
140.45552,5.8823529
140.70551,5.8653037
140.95573,5.9164535
141.20617,5.9676029
141.45684,5.8653037
141.70772,5.8653032
141.95883,5.8994022
142.21016,5.8653032
142.46171,5.8823524
142.71348,5.8653026
142.96548,5.8653026
143.2177,5.8823529
143.47014,5.8823529
143.7228,5.8823529
143.97569,5.8823529
144.22879,5.8823529
144.48212,5.8823529
144.73568,5.8823529
144.98945,5.8823529
145.24345,5.8823529
145.49767,5.8823529
145.75211,5.8653032
146.00677,5.8823529
146.26166,5.8823529
146.51677,5.8823529
146.7721,5.8823581
147.02765,6.274501
147.28343,5.9846579
147.53942,5.9164535
147.79564,5.8312031
148.05208,5.8312026
148.30875,5.8653021
148.56564,5.8653026
148.82274,5.8653026
149.08008,5.8653026
149.33763,5.8823529
149.5954,5.8823529
149.8534,5.8823529
150.11162,5.8823529
150.37006,5.8823529
150.62873,5.8823529
150.88762,5.8823529
151.14673,5.8823529
151.40606,5.8823529
151.66561,5.8823529
151.92539,5.8823529
152.18539,5.8823529
152.44561,5.8823529
152.70605,5.8653026
152.96672,5.8653026
153.2276,5.8823529
153.48871,5.8823529
153.75005,5.8823529
154.0116,5.8823529
154.27338,5.8823529
154.53538,5.8823529
154.7976,5.8823524
155.06004,5.8653032
155.32271,5.8653026
155.5856,5.8653026
155.84871,5.8653026
156.11204,5.8653026
156.37559,5.8653032
156.63937,5.8823524
156.90337,5.8823529
157.16759,5.8823529
157.43204,5.8823529
157.6967,5.8823529
157.96159,5.8823529
158.2267,5.8823529
158.49204,5.8823529
158.75759,5.8823529
159.02337,5.8823529
159.28937,5.8823524
159.55559,5.8653032
159.82204,5.8653026
160.08871,5.8653032
160.35559,5.8823524
160.62271,5.8823602
160.89004,6.2915466
161.1576,5.9164593
161.42538,5.8653037
161.69338,5.8823524
161.9616,5.8823529
162.23004,5.8823529
162.49871,5.8823529
162.7676,5.8823529
163.03671,5.8823529
163.30605,5.8823529
163.57561,5.8823529
163.84538,5.8823529
164.11539,5.8823529
164.38561,5.8823524
164.65606,5.8653032
164.92672,5.8653032
165.19761,5.8823524
165.46873,5.8823524
165.74006,5.8653032
