M/Z,Intensity
159.82204,5.8941176
160.08871,5.8823529
160.35559,5.8823529
160.62271,5.8784314
160.89004,5.8745098
161.1576,5.8823525
161.42538,5.8745098
161.69338,5.8745098
161.9616,5.8784314
162.23004,5.8823529
162.49871,5.8745108
162.7676,5.9333314
163.03671,5.8745108
163.30605,5.8705882
163.57561,5.8745098
163.84538,5.8745098
164.11539,5.8745098
164.38561,5.8784314
164.65606,5.8745098
164.92672,5.8745098
165.19761,5.8745098
165.46873,5.8745098
165.74006,5.8784314
166.01162,5.8784314
166.2834,5.8784314
166.5554,5.8745098
166.82763,5.8784314
167.10007,5.8862807
167.37274,6.2078316
167.64563,5.9372592
167.91874,5.886275
168.19208,5.8705902
168.46564,5.9568594
168.73942,5.8862759
169.01342,5.8823529
169.28765,5.8901956
169.56209,5.8745103
169.83676,5.8901961
170.11165,5.9137241
170.38677,5.8705892
170.6621,5.8627456
170.93766,5.8666667
171.21344,5.8666671
171.48945,5.8862736
171.76567,5.8549029
172.04212,5.8784323
172.31879,5.9411741
172.59568,5.8980397
172.8728,5.886275
173.15013,5.886274
173.42769,5.8745103
173.70547,5.8784323
173.98348,5.9254883
174.2617,5.886275
174.54015,5.8666671
174.81882,5.8588235
175.09771,5.8509809
175.37683,5.8588293
175.65617,6.1294012
175.93573,5.9215744
176.21551,5.9764672
176.49551,5.8784333
176.77574,5.8705887
177.05619,5.8823529
177.33686,5.886274
177.61775,5.8705887
177.89887,5.8666667
178.18021,5.8705906
178.46177,5.9803874
178.74355,5.8941191
179.02555,5.8745103
179.30778,5.8745112
179.59023,5.9372525
179.8729,5.9019613
180.15579,5.886275
180.43891,5.8823539
180.72225,5.9176451
181.00581,5.8823568
181.28959,5.9960746
181.5736,5.945099
181.85783,5.9254897
182.14228,5.890197
182.42695,5.886274
182.71184,5.8705887
182.99696,5.8823529
183.2823,5.8862745
183.56786,5.8823529
183.85364,5.8784314
184.13965,5.8784314
184.42588,5.8823525
184.71233,5.8745098
184.999,5.8705887
185.2859,5.8784323
185.57301,5.9137236
185.86035,5.8823544
186.14791,5.9058819
186.4357,5.9176461
186.7237,5.8980397
187.01193,5.9019603
187.30038,5.8901961
187.58906,5.8862745
187.87795,5.8745112
188.16707,5.9215672
188.45641,5.9137245
188.74597,5.8745108
189.03576,5.8705882
189.32577,5.8745098
189.61599,5.8745122
189.90645,5.9568589
190.19712,5.8980402
190.48802,5.8784323
190.77913,5.8901951
191.07048,5.8745103
191.36204,5.8823529
191.65382,5.8823529
191.94583,5.8784328
192.23806,5.9294089
192.53051,5.8823544
192.82319,5.8784314
193.11608,5.8705887
193.4092,5.8745112
193.70254,5.9333309
193.99611,5.9176471
194.28989,5.8941172
194.5839,5.8588269
194.87813,5.9294084
195.17259,5.8862755
195.46726,5.8745098
195.76216,5.858824
196.05728,5.8549024
196.35262,5.8627456
196.64818,5.8784319
196.94397,5.9137236
197.23998,5.8823539
197.53621,5.8823544
197.83266,5.9254873
198.12934,5.8784347
198.42624,5.9294089
198.72336,5.8862755
199.0207,5.8784309
199.31826,5.8627461
199.61605,5.8745098
199.91406,5.8823529
200.21229,5.8941196
200.51074,5.956858
200.80942,5.8823572
201.10832,5.9411731
201.40744,5.9019613
201.70678,5.8784319
202.00635,5.8666691
202.30614,5.9294079
202.60615,5.8745117
202.90638,5.8705882
203.20683,5.8705887
203.50751,5.8784304
203.80841,5.8627456
204.10953,5.858825
204.41087,5.8941162
204.71244,5.8941172
205.01423,5.8823539
205.31624,5.9019661
205.61847,6.0666561
205.92092,5.9372587
206.2236,5.9098049
206.5265,5.9137245
206.82962,5.890198
207.13297,5.9215701
207.43653,5.988231
207.74032,5.9372559
208.04433,5.9176504
208.34857,5.9843176
208.65302,6.1568489
208.9577,5.9529464
209.2626,5.8862798
209.56772,5.9647054
209.87307,6.0274467
210.17863,5.9803936
210.48442,5.9647073
210.79043,5.9882319
211.09667,5.9215792
211.40312,6.129396
211.7098,5.9333472
212.0167,6.0901851
212.32383,5.9647126
212.63117,6.0039225
212.93874,6.0705825
213.24653,5.9921588
213.55454,5.9647049
213.86278,5.9098054
214.17123,5.89412
214.47991,5.9333338
214.78881,5.9843075
215.09794,5.8862803
215.40728,5.9333305
215.71685,5.9058824
216.02664,5.8784328
216.33665,5.886274
216.64689,5.8823549
216.95735,5.9215662
217.26802,5.9019608
217.57893,5.8823534
217.89005,5.8745103
218.2014,5.8784323
218.51297,5.909803
218.82476,5.9137236
219.13677,5.8784352
219.44901,5.937253
219.76146,5.9529412
220.07414,5.9647035
220.38705,5.9254921
220.70017,5.9294146
221.01352,5.9960756
221.32709,5.9999962
221.64088,5.9176499
221.95489,5.9019637
222.26913,5.9450971
222.58359,5.968627
222.89827,5.9843233
223.21317,6.2078345
223.52829,6.2431286
223.84364,6.0862836
224.15921,6.1254797
224.475,5.9333434
224.79102,5.9568704
225.10725,6.1450923
225.42371,6.2117681
225.7404,6.3529426
226.0573,6.5254821
226.37442,6.5254768
226.69177,6.2431497
227.00934,6.2235347
227.32714,6.3097915
227.64515,6.1372611
227.96339,6.0980459
228.28185,6.1960909
228.60053,6.5450827
228.91943,6.5843104
229.23856,6.5529278
229.55791,6.2470794
229.87748,6.3607786
230.19727,6.3607838
230.51729,6.3490086
230.83753,6.1137317
231.15799,6.0000129
231.47867,6.1450813
231.79957,5.9568819
232.1207,6.1411621
232.44205,6.0431478
232.76362,6.1490072
233.08541,6.01178
233.40743,6.168615
233.72967,6.0862788
234.05213,6.0862702
234.37481,6.0000005
234.69772,5.9215849
235.02084,6.1529273
235.34419,6.1215629
235.66777,5.9843156
235.99156,5.8823601
236.31558,5.9176542
236.63982,6.0862587
236.96428,5.9647083
237.28896,5.8902013
237.61387,5.9098154
237.93899,6.1411549
238.26434,5.9803969
238.58992,5.9098073
238.91571,5.9019613
239.24173,5.9019632
239.56797,5.9411746
239.89443,5.9450947
240.22111,5.8902037
240.54802,5.9725442
240.87515,5.9686251
241.2025,5.9215749
241.53007,5.9843113
241.85787,6.0078355
242.18589,5.9019656
242.51413,5.8745127
242.84259,5.8941224
243.17127,5.9921506
243.50018,5.9882353
243.82931,5.9882291
244.15866,5.8862836
244.48823,5.93333
244.81803,5.9254945
245.14805,5.9921492
245.47829,5.9294122
245.80875,5.8745151
246.13944,5.9098034
246.47034,5.9333343
246.80147,5.9686217
247.13283,5.9098101
247.4644,5.9529426
247.7962,6.0195992
248.12822,5.9451004
248.46046,5.9098049
248.79292,5.8902076
249.12561,6.0509622
249.45851,5.9254993
249.79164,5.9411803
250.125,6.0156911
250.45857,6.1646848
250.79237,5.9843338
251.12639,6.1137083
251.46063,5.9764821
251.79509,6.015682
252.12978,5.9882329
252.46469,5.9215859
252.79982,6.1137016
253.13517,5.9411841
253.47075,5.8823611
253.80655,5.9450909
254.14257,5.9019684
254.47881,5.976461
254.81527,5.9098145
255.15196,5.9960684
255.48887,5.9333396
255.826,5.9646987
256.16335,5.8941258
256.50093,5.9450942
256.83873,5.9372516
257.17675,5.882362
257.51499,5.9568575
257.85346,5.9529364
258.19214,5.8823702
258.53105,6.0588049
258.87019,5.9686322
259.20954,5.9451033
259.54912,5.9960684
259.88892,5.9058867
260.22894,5.8745127
260.56918,5.886286
260.90965,6.0548814
261.25033,5.9411827
261.59124,5.9137413
261.93238,6.1058551
262.27373,5.9255199
262.61531,6.1490009
262.95711,6.1176523
263.29913,6.156846
263.64137,5.9725682
263.98384,6.0470507
264.32653,6.0117642
264.66944,5.9725481
265.01257,5.921583
265.35593,6.0588202
265.69951,6.1529421
266.04331,6.258812
266.38733,6.2156839
266.73157,6.1412014
267.07604,6.3882195
267.42073,6.4313678
267.76564,6.4117676
268.11077,6.4274275
268.45613,6.1451253
268.80171,6.2078221
269.14751,6.0039378
269.49353,6.003922
269.83978,6.0078527
270.18624,6.1333108
270.53293,5.976484
270.87985,5.984307
271.22698,5.9098111
271.57434,5.9215653
271.92191,5.8902037
272.26972,5.9529397
272.61774,5.9999909
272.96599,5.9372549
273.31445,5.8745155
273.66314,5.8784362
274.01206,5.9372482
274.36119,5.917649
274.71055,5.9215758
275.06013,6.011746
275.40993,5.8823635
275.75995,5.8784357
276.1102,5.925483
276.46067,5.8862769
276.81136,5.8745136
277.16227,5.9097987
277.51341,5.8823582
277.86476,5.9137226
278.21634,5.9137212
278.56815,5.8666782
278.92017,5.9490234
279.27242,6.074484
279.62489,5.9058943
279.97758,5.8745127
280.33049,5.8745127
280.68363,5.9058833
281.03699,5.9490234
281.39057,6.0352932
281.74437,6.1097934
282.09839,6.066659
282.45264,5.9372721
282.80711,5.9960827
283.1618,6.1019498
283.51672,6.0901808
283.87185,5.9137485
284.22721,5.9842989
284.58279,5.8941267
284.9386,5.9019871
285.29462,6.1881846
285.65087,5.9372755
286.00734,5.9019661
286.36403,5.9215667
286.72095,5.9215681
287.07809,5.9176523
287.43544,5.9686212
287.79303,5.9568656
288.15083,5.976462
288.50886,5.9058852
288.86711,5.8627499
289.22558,5.8705911
289.58427,5.9058795
289.94318,5.9137422
290.30232,6.0901674
290.66168,5.9764739
291.02126,5.8941311
291.38107,5.9450913
291.7411,5.9294108
292.10134,5.9019704
292.46182,5.9686136
292.82251,5.8980454
293.18343,5.886287
293.54456,5.9960622
293.90592,5.9490196
294.26751,5.9019876
294.62931,6.1136886
294.99134,5.968648
295.35359,6.0195978
295.71606,5.9725543
296.07875,5.9764682
296.44167,5.9568766
296.80481,6.0705748
297.16817,6.0588278
297.53175,6.0862621
297.89556,5.9961014
298.25959,6.1215346
298.62384,5.9294419
298.98831,6.015681
299.35301,6.0548852
299.71792,5.9411827
300.08306,5.8862817
300.44842,5.8980397
300.81401,5.9137547
301.17981,6.1960243
301.54584,5.9921741
301.91209,5.945098
302.27857,5.8980541
302.64526,5.9843094
303.01218,6.0313773
303.37932,6.1215385
303.74668,5.9451119
304.11427,5.8902004
304.48207,5.8745122
304.8501,5.8784352
305.21835,5.9137197
305.58683,5.898043
305.95552,5.9137413
306.32444,6.0666351
306.69358,5.9490723
307.06294,6.2822902
307.43253,6.0823778
307.80234,6.0940951
308.17236,5.9137542
308.54262,5.9764562
308.91309,5.9176605
309.28379,5.9725318
309.65471,5.8823678
310.02585,5.9137226
310.39721,5.9215624
310.7688,5.8784362
311.1406,5.8745117
311.51263,5.8862812
311.88489,5.9529354
312.25736,5.9725423
312.63006,5.9372535
313.00298,5.8902052
313.37612,5.9176428
313.74948,5.9098159
314.12307,5.996066
314.49688,5.9843089
314.87091,5.9333362
315.24516,5.9058838
315.61964,5.8902028
315.99433,5.9255113
316.36925,6.1254395
316.7444,5.9294314
317.11976,5.8862913
317.49535,5.9725495
317.87116,6.0627327
318.24719,6.058812
318.62344,5.9686356
318.99992,5.9411904
319.37662,6.0195897
319.75354,5.9607819
320.13068,5.8823673
320.50804,5.9137212
320.88563,5.9137241
321.26344,5.901967
321.64147,5.9372511
322.01973,5.9451014
322.3982,5.9764625
322.7769,5.9490143
323.15582,5.8823659
323.53497,5.9098082
323.91433,5.9686179
324.29392,5.956856
324.67373,5.8980852
325.05376,6.1724786
325.43402,5.9412215
325.81449,6.03135
326.19519,5.9607853
326.57611,5.8980459
326.95726,5.8823553
327.33862,5.8823568
327.72021,5.9097972
328.10202,5.8902052
328.48406,5.933329
328.86631,5.9451057
329.24879,6.0117657
329.63149,6.0862448
330.01441,5.9568781
330.39756,5.9333367
330.78092,5.9333285
331.16451,5.9019646
331.54832,5.8980569
331.93236,6.0156537
332.31661,5.913736
332.70109,5.8823563
333.08579,5.8745103
333.47071,5.8705892
333.85586,5.8745246
334.24123,5.9764457
334.62681,5.9137308
335.01263,5.8862793
335.39866,5.8901932
335.78492,5.8745112
336.1714,5.8666691
336.5581,5.8745146
336.94502,5.913714
337.33217,5.8784409
337.71953,5.9058914
338.10712,5.9921324
338.49494,5.9215868
338.88297,5.9686313
339.27123,6.0391985
339.65971,5.9999957
340.04841,5.9333893
340.43733,6.2195183
340.82648,5.9451555
341.21585,6.0313563
341.60544,6.0156868
341.99525,6.003922
342.38529,5.996077
342.77554,5.9803974
343.16602,5.9961354
343.55672,6.3606689
343.94765,6.0196878
344.3388,6.1646432
344.73016,5.9294534
345.12176,5.9451201
345.51357,6.094076
345.90561,5.9921698
346.29786,5.9686275
346.69034,5.9451
347.08305,5.933364
347.47597,6.1019091
347.86912,5.9647403
348.26249,6.0313467
348.65608,5.9451315
349.04989,6.0548732
349.44393,5.9960847
349.83819,5.9725414
350.23267,5.9058948
350.62737,5.9098389
351.0223,6.1136695
351.41745,5.9960947
351.81282,5.9725414
352.20841,5.9058967
352.60422,5.9215691
353.00026,5.9411841
353.39652,6.0039503
353.793,6.2273811
354.18971,6.0588896
354.58663,6.2587546
354.98378,6.0745558
355.38115,6.1450794
355.77874,6.1137255
356.17656,6.0823386
356.5746,5.9726323
356.97286,6.3175183
357.37134,5.9608513
357.77004,5.9686164
358.16897,5.9177189
358.56812,6.2548823
358.96749,6.4861716
359.36708,6.1647279
359.7669,5.9608327
360.16694,6.0156619
360.5672,5.9411927
360.96768,5.9530527
361.36838,6.5527875
361.76931,6.3451009
362.17046,6.1529771
362.57183,6.1490512
362.97343,6.3097316
363.37524,6.0941583
363.77728,6.0901702
364.17954,5.9529852
364.58203,6.0431593
364.98473,6.2469837
365.38766,6.066693
365.79081,6.0196418
366.19418,6.1450933
366.59778,6.2469779
367.00159,5.9412272
367.40563,5.8902468
367.80989,6.0940846
368.21438,6.1333017
368.61908,6.0157011
369.02401,5.9725371
369.42916,5.8706083
369.83454,5.8666691
370.24013,5.8745074
370.64595,5.8706667
371.05199,6.2508756
371.45825,6.1215768
371.86473,6.0313821
372.27144,5.9882449
372.67837,5.9921439
373.08552,5.9335071
373.49289,6.7056071
373.90049,6.1648088
374.30831,6.1138121
374.71635,6.474461
375.12461,6.6038656
375.5331,6.4705758
375.9418,6.278608
376.35073,6.9135412
376.75988,6.690186
377.16926,6.4196169
377.57885,6.1921851
377.98867,6.0941928
378.39871,6.3410798
378.80898,6.1451521
379.21946,6.1960353
379.63017,6.051
380.0411,5.9961555
380.45225,6.2901865
380.86363,6.5411511
381.27522,6.6783667
381.68704,6.5255304
382.09908,6.55289
382.51135,6.3529211
382.92383,6.0629131
383.33654,6.517559
383.74947,6.5842352
384.16263,6.3059379
384.576,6.2705791
384.9896,6.1962465
385.40342,6.8547315
385.81746,6.7724451
386.23172,6.2394172
386.64621,6.5764395
387.06092,6.7802643
387.47585,6.4354334
387.89101,6.6861596
388.30638,6.4471632
388.72198,6.6509454
389.1378,6.7059029
389.55384,6.8469219
389.97011,6.4118609
390.38659,6.3804372
390.8033,6.5371271
391.22023,6.1609576
391.63739,6.5057526
392.05477,6.3137504
392.47236,6.2236036
392.89018,6.4391563
393.30823,6.411826
393.72649,6.6352247
394.14498,6.5764629
394.56369,6.4863315
394.98262,6.6273007
395.40178,6.1609897
395.82115,6.5214212
396.24075,6.2902147
396.66058,6.1333755
397.08062,6.1451177
397.50088,6.2352912
397.92137,6.3136757
398.34208,6.1961608
398.76302,6.4038459
399.18417,6.3138404
399.60555,6.6744294
400.02715,6.7215121
400.44897,6.5490014
400.87102,6.3059585
401.29328,6.3569422
401.71577,6.7137825
402.13848,7.2898801
402.56141,6.6550331
402.98457,6.5217654
403.40795,7.1370122
403.83155,6.8314822
404.25537,6.9411372
404.67942,6.9020264
405.10368,7.1096325
405.52817,6.6747827
405.95288,7.2585995
406.37782,7.0079183
406.80297,7.0353142
407.22835,7.1371764
407.65395,6.9489847
408.07978,6.6314429
408.50582,6.5726045
408.93209,6.7176126
409.35858,6.7374392
409.78529,7.4271738
410.21223,7.1138078
410.63938,7.0980282
411.06676,7.0431057
411.49436,6.8744725
411.92219,6.5726467
412.35023,6.6195672
412.7785,6.5216625
413.20699,6.7566698
413.63571,6.3099897
414.06464,6.5176169
414.4938,6.6195901
414.92318,6.6588178
415.35278,6.6784663
415.7826,6.8195672
416.21265,6.8196303
416.64292,6.8979674
417.07341,6.7294151
417.50412,6.5727228
417.93506,7.0115115
418.36622,6.5844506
418.7976,6.6235859
419.2292,6.8547957
419.66103,6.7255601
420.09307,6.8313132
420.52534,6.7371592
420.95783,6.3219856
421.39055,7.3015118
421.82348,6.7844904
422.25664,6.8549929
422.69002,7.2272408
423.12363,6.905992
423.55745,6.9450708
423.9915,6.8941392
424.42577,6.9136944
424.86026,6.8312907
425.29498,6.4825751
425.72991,6.8546195
426.16507,6.3139237
426.60045,6.4117441
427.03606,6.4432483
427.47188,6.8312007
427.90793,6.670705
428.3442,6.8824147
428.78069,7.2901405
429.21741,7.52137
429.65435,7.1258449
430.09151,7.8466715
430.52889,7.3531015
430.96649,7.3608911
431.40432,7.7016295
431.84237,7.0121577
432.28064,7.5410056
432.71913,7.5410353
433.15785,7.1062088
433.59679,7.6741785
434.03595,7.2276228
434.47533,7.305822
434.91493,7.2000349
435.35476,7.2001293
435.79481,7.5918802
436.23508,7.1493064
436.67558,7.5684996
437.11629,7.6038823
437.55723,7.5213546
437.99839,6.8004667
438.43977,7.4665422
438.88138,7.7644421
439.32321,7.2823927
439.76526,6.9177725
440.20753,6.9216744
440.65002,7.2349451
441.09274,6.5297201
441.53568,6.7214729
441.97884,6.6352726
442.42222,6.4863966
442.86583,6.6899998
443.30966,6.3296099
443.75371,6.5371903
444.19798,6.5609629
444.64248,7.0941191
445.08719,7.6310686
445.53213,7.3059431
445.9773,7.153193
446.42268,7.7094176
446.86829,7.1806732
447.31412,7.4391807
447.76017,7.6001068
448.20644,8.0586694
448.65294,8.0900333
449.09965,7.6706835
449.54659,7.513747
449.99376,7.4157418
450.44114,7.4705121
450.88875,7.3176011
451.33658,7.0393382
451.78463,7.0941004
452.2329,7.1020402
452.6814,7.3256238
453.13012,7.9096565
453.57906,8.0978334
454.02822,7.7333965
454.47761,7.5374885
454.92721,7.9646054
455.37704,8.1252049
455.8271,7.529575
456.27737,7.364929
456.72787,7.7880323
457.17859,7.6782442
457.62953,7.0784931
458.08069,6.6394067
458.53208,6.6980756
458.98368,6.8510412
459.43552,7.1606201
459.88757,7.0469143
460.33984,6.5611524
460.79234,7.0195605
461.24506,7.3563175
461.698,6.3024864
462.15117,6.5841562
462.60455,6.4666791
463.05816,6.3805492
463.51199,6.6903502
463.96605,7.3876723
464.42032,6.674933
464.87482,7.0194269
465.32954,6.9136326
465.78448,6.576586
466.23965,6.5255218
466.69503,6.5529125
467.15064,6.509836
467.60647,6.5449492
468.06253,6.215861
468.5188,6.3137207
468.9753,6.3999081
469.43202,6.2628633
469.88897,6.4116934
470.34613,6.3882449
470.80352,6.3881472
471.26113,6.1767473
471.71896,6.627124
472.17702,6.2982336
472.63529,6.4313051
473.09379,6.4040307
473.55251,6.635118
474.01146,6.451057
474.47062,6.4471555
474.93001,6.6704173
475.38962,6.4941947
475.84945,6.4979952
476.30951,6.400157
476.76979,6.6665973
477.23029,6.7725849
477.69101,6.9604382
478.15195,6.3532882
478.61312,6.541233
479.07451,6.8586359
479.53612,6.7488506
479.99795,6.2550958
480.46001,6.2001144
480.92228,6.403845
481.38478,6.4352908
481.84751,6.4589178
482.31045,6.6938582
482.77362,6.3492676
483.23701,6.5566703
483.70062,6.3375273
484.16445,6.7212034
484.62851,6.2981938
485.09279,6.2158433
485.55729,6.4782916
486.02201,6.4353765
486.48696,6.5724806
486.95212,6.5606546
487.41751,6.2668203
487.88313,6.3059403
488.34896,6.4704733
488.81502,6.388343
489.2813,6.5370299
489.7478,6.2040097
490.21452,6.059083
490.68147,6.4664359
491.14864,6.3842472
491.61603,6.1610553
492.08364,6.5097762
492.55147,6.7995802
493.01953,6.2083185
493.48781,6.6114698
493.95631,6.4001599
494.42504,6.5215141
494.89398,6.5294817
495.36315,6.6821155
495.83254,6.3452809
496.30216,6.3842467
496.77199,6.2864545
497.24205,6.5565497
497.71233,6.1884105
498.18283,6.1764553
498.65356,6.1334535
499.1245,6.3331974
499.59567,6.2588546
500.06706,6.2470119
500.53868,6.1412842
501.01051,6.2508392
501.48257,6.0785673
501.95485,6.1764687
502.42736,6.2704595
502.90008,6.110217
503.37303,6.7641444
503.8462,6.3140328
504.31959,6.4665824
504.7932,6.4549383
505.26704,6.5135364
505.7411,6.2041399
506.21538,6.3174891
506.68989,6.1255917
507.16461,6.1293486
507.63956,6.0119854
508.11473,6.3175264
508.59012,6.3919453
509.06574,6.0629553
509.54157,6.1333003
510.01763,6.1412076
510.49392,6.2078556
510.97042,6.2978832
511.44715,6.0944015
511.92409,6.4232216
512.40127,6.1766554
512.87866,6.2744318
513.35627,6.2274213
513.83411,6.1256405
514.31217,6.3017549
514.79045,6.0983839
515.26896,6.5289828
515.74769,6.1727204
516.22664,6.1294548
516.70581,6.164805
517.1852,6.3803922
517.66482,6.5959161
518.14466,6.5174431
518.62472,6.0711062
519.105,6.5564089
519.5855,6.2278426
520.06623,6.599662
520.54718,6.3687241
521.02835,6.3097268
521.50975,6.1138648
521.99136,6.1648035
522.4732,6.3878796
522.95526,5.9845411
523.43755,5.9806918
523.92005,6.5015012
524.40278,6.2197246
524.88573,6.1414378
525.36891,6.517333
525.8523,6.3489358
526.33592,6.0357326
526.81976,6.4779981
527.30382,6.1766716
527.7881,6.2197041
528.27261,6.4272351
528.75734,6.2668395
529.24229,6.3999052
529.72746,6.3726371
530.21286,6.4939319
530.69847,6.3020795
531.18431,6.3099839
531.67038,6.6191842
532.15666,6.2199578
532.64317,6.4039781
533.1299,6.6819633
533.61685,6.3140759
534.10402,6.5252791
534.59142,6.388276
535.07904,6.3175374
535.56688,6.0669922
536.05494,6.3488396
536.54323,6.3373511
537.03173,6.4823769
537.52046,6.6663713
538.00942,6.3727453
538.49859,6.3959741
538.98799,6.2510024
539.47761,6.1411913
539.96745,6.0552648
540.45751,6.5486237
540.9478,6.4116144
541.4383,6.0355339
541.92903,6.0392875
542.41999,6.1567483
542.91116,6.0943919
543.40256,6.4624526
543.89418,6.3725414
544.38602,6.2710028
544.87808,6.8149256
545.37037,6.1769708
545.86288,6.313523
546.35561,6.1372602
546.84856,5.9689305
547.34174,6.2667533
547.83514,6.6977142
548.32876,6.6311519
548.8226,6.2276774
549.31666,6.1687356
549.81095,6.2744605
550.30546,6.3058225
550.80019,6.2470172
551.29514,6.1257118
551.79032,6.3370562
552.28572,6.2511719
552.78134,6.4508176
553.27718,6.4080882
553.77325,6.7289838
554.26954,6.4158773
554.76604,6.3841648
555.26278,6.1334319
555.75973,6.0279905
556.25691,6.7130907
556.75431,6.4710875
557.25193,6.9563568
557.74977,6.7059173
558.24784,6.5060743
558.74613,6.5841562
559.24464,6.4355933
559.74337,6.7173335
560.24232,6.5492001
560.7415,6.6390951
561.2409,6.5566593
561.74052,6.1845124
562.24037,6.0944355
562.74043,6.4546746
563.24072,6.4940564
563.74123,6.447538
564.24196,7.0738391
564.74292,6.761185
565.2441,7.007475
565.7455,6.7411286
566.24712,6.4081284
566.74896,6.4707496
567.25103,6.7570245
567.75332,7.2658045
568.25583,6.5886604
568.75857,6.4939774
569.26152,6.2081241
569.7647,6.3058651
570.2681,6.3807986
570.77172,7.0073606
571.27557,6.9799431
571.77964,6.3461498
572.28393,7.1288292
572.78844,7.1290436
573.29317,6.6355636
573.79813,6.5024041
574.30331,6.9607843
574.80871,7.418693
575.31433,6.6633665
575.82018,6.729317
576.32625,6.6705169
576.83254,6.5181957
577.33905,7.0855028
577.84578,6.6438807
578.35274,7.1722513
578.85992,7.3137135
579.36732,7.4389376
579.87495,7.2048728
580.38279,8.1989095
580.89086,7.7886005
581.39915,7.8470588
581.90766,7.9057354
582.4164,7.7766764
582.92536,7.9095885
583.43454,7.7693493
583.94394,8.54456
584.45356,8.6388806
584.96341,8.3097541
585.47348,7.9185044
585.98377,8.602743
586.49428,7.812645
587.00502,8.1216845
587.51598,8.5756482
588.02716,8.0086991
588.53856,8.5012963
589.05019,8.173022
589.56204,8.4271551
590.0741,8.3185241
590.5864,9.2845636
591.09891,8.158139
591.61165,8.5871745
592.12461,7.7264864
592.63779,8.0747913
593.15119,8.7633645
593.66482,7.8318206
594.17866,7.4401731
594.69273,8.1992427
595.20703,8.051124
595.72154,8.0742733
596.23628,7.8158605
596.75124,7.7647552
597.26642,7.7722747
597.78182,7.455575
598.29745,7.9331639
598.8133,8.2109184
599.32937,7.4947993
599.84566,7.5777267
600.36218,9.1274606
600.87892,8.4050025
601.39588,8.9374847
601.91306,9.7356608
602.43046,8.6907255
602.94809,8.2556574
603.46594,8.6894053
603.98401,8.2168112
604.5023,9.0294529
605.02082,7.6522724
605.53956,7.7454528
606.05852,8.2434312
606.5777,9.0736232
607.09711,8.9028742
607.61673,9.7598901
608.13658,9.6116326
608.65666,9.3138059
609.17695,9.1056507
609.69747,8.6385618
610.2182,7.4450013
610.73917,8.3210813
611.26035,8.6582318
611.78175,8.341187
612.30338,8.0361414
612.82523,8.6623449
613.34731,8.8506874
613.8696,8.7176145
614.39212,8.5488827
614.91486,8.2315784
615.43782,8.1368499
615.961,7.604947
616.48441,8.1801997
617.00804,8.5487611
617.53189,8.6390223
618.05596,8.5221584
618.58026,9.0344975
619.10477,8.6985763
619.62951,8.9321165
620.15448,7.8759
620.67966,8.2893957
621.20507,7.8591988
621.7307,7.8233169
622.25655,7.5661621
622.78262,8.8339049
623.30892,8.6511077
623.83544,8.6004854
624.36218,9.0544118
624.88914,9.0001819
625.41632,9.1331361
625.94373,9.0618595
626.47136,8.0798828
626.99921,8.5870357
627.52729,7.8685159
628.05558,9.0374732
628.5841,8.4317
629.11284,8.1571098
629.64181,8.13343
630.17099,8.2078355
630.7004,8.274506
631.23003,8.3377499
631.75988,8.8974179
632.28996,8.8354626
632.82025,8.9409917
633.35077,8.8627058
633.88152,8.7445418
634.41248,8.0755543
634.94367,8.4384067
635.47507,8.0047205
636.0067,8.3560815
636.53856,7.9417437
637.07063,8.08152
637.60293,7.4086861
638.13545,7.5569795
638.66819,7.8202129
639.20116,8.6696902
639.73434,8.6508464
640.26775,8.5020747
640.80138,8.4623133
641.33524,8.0080638
641.86931,7.7661592
642.40361,8.9121821
642.93813,8.588062
643.47288,8.0985016
644.00784,8.0474389
644.54303,8.3561792
645.07844,8.0206715
645.61407,8.6842371
646.14992,7.4367264
646.686,7.5305712
647.2223,8.7079954
647.75882,8.2008119
648.29556,8.4465571
648.83253,8.2272442
649.36972,7.8166016
649.90713,8.2503858
650.44476,8.1372549
650.98261,8.0247846
651.52069,9.060028
652.05899,7.6134206
652.59751,7.6757353
653.13626,8.853126
653.67522,8.4191674
654.21441,7.5856871
654.75382,7.9912363
655.29345,7.5695289
655.83331,7.9563261
656.37339,7.8626269
656.91369,7.6631707
657.45421,7.8423986
657.99495,7.3661248
658.53592,8.1486663
659.07711,8.6181018
659.61852,7.7587493
660.16015,8.5592228
660.70201,7.989502
661.24409,8.5286918
661.78639,8.438445
662.32891,7.6763926
662.87166,8.5520355
663.41462,8.6424824
663.95781,8.1651405
664.50123,8.0631396
665.04486,8.3014198
665.58872,8.0748612
666.13279,8.1485256
666.6771,7.8003116
667.22162,7.718492
667.76636,8.3558824
668.31133,8.160207
668.85652,7.475472
669.40193,7.6037641
669.94757,7.5997257
670.49343,7.36513
671.03951,7.4869567
671.58581,8.179451
672.13233,8.0858427
672.67908,7.6319609
673.22605,7.666615
673.77324,7.6596886
674.32065,8.3669213
674.86828,7.6676121
675.41614,7.7453743
675.96422,8.0513624
676.51252,8.6688228
677.06105,7.8440535
677.6098,7.764749
678.15876,7.7217228
678.70796,7.8038105
679.25737,7.7970904
679.807,8.6060662
680.35686,7.9855933
680.90694,8.3917816
681.45725,8.4969439
682.00777,7.727382
682.55852,8.4648887
683.10949,7.7887083
683.66068,7.4880615
684.21209,8.6018488
684.76373,8.0785702
