M/Z,Intensity
129.67577,5.9764692
129.91598,5.8823553
130.15642,6.0588211
130.39708,6
130.63796,5.9254931
130.87907,6.1411722
131.12039,5.9254916
131.36194,5.8784338
131.60371,6.0588202
131.84571,5.9098063
132.08792,6.0078422
132.33036,6.0039216
132.57302,6.0156853
132.81591,5.9058838
133.05901,5.9215686
133.30234,5.9490201
133.54589,6.0392152
133.78966,6.0862726
134.03365,5.9294127
134.27787,5.8784319
134.52231,5.8627451
134.76697,5.8666695
135.01185,6.1647006
135.25696,5.9686313
135.50228,6.1215672
135.74783,6.1294103
135.99361,6.0156882
136.2396,6.0666662
136.48582,6.0823515
136.73226,5.9843142
136.97892,5.913726
137.2258,5.8705892
137.47291,5.9294103
137.72024,5.8784319
137.96779,5.8666667
138.21556,5.8745103
138.46356,5.9294132
138.71177,6.1254859
138.96021,5.921571
139.20887,5.9372544
139.45776,5.9098039
139.70687,5.8980402
139.95619,5.9529407
140.20575,5.9607838
140.45552,5.921572
140.70551,6.1529369
140.95573,5.9960813
141.20617,6.0745069
141.45684,5.8980421
141.70772,5.968626
141.95883,5.9098049
142.21016,5.9254907
142.46171,5.9725481
142.71348,5.9372549
142.96548,5.8941181
143.2177,5.8823534
143.47014,5.9058843
143.7228,6.0941133
143.97569,5.9254931
144.22879,5.9882353
144.48212,6.0431358
144.73568,5.9686289
144.98945,6.0156844
145.24345,5.9137264
145.49767,5.8941176
145.75211,5.8784314
146.00677,5.8745103
146.26166,5.8941172
146.51677,5.8901961
146.7721,5.8705925
147.02765,6.1882281
147.28343,5.9529436
147.53942,5.9098044
147.79564,5.8941215
148.05208,6.1647006
148.30875,6.0392157
148.56564,5.917649
148.82274,5.9372563
149.08008,6.0705839
149.33763,5.9098073
149.5954,5.9843118
149.8534,5.9294122
150.11162,5.9137274
150.37006,6.0431344
150.62873,5.9686275
150.88762,5.8862764
151.14673,5.9294108
151.40606,5.8980426
151.66561,6.1137197
151.92539,5.9294137
152.18539,5.8784328
152.44561,5.9372539
152.70605,5.9294118
152.96672,5.9137288
153.2276,6.1294055
153.48871,5.9215753
153.75005,6.1607781
154.0116,5.9882396
154.27338,6.0862702
154.53538,5.898044
154.7976,6.0235265
155.06004,5.9490215
155.32271,6.0117623
155.5856,5.9137288
155.84871,6.0392128
156.11204,5.9921588
156.37559,6.0588216
156.63937,5.9921583
156.90337,6.0274505
